URS Requirement ID,Priority,Requirement,Acceptance Criteria,Business Process,Epic,Design Component,Design Reference,API,Database Entity,User Story,Test Case ID,Test Type,Test Case,Test Result,Defect Reference,Release Version
BFR-GOV-010,P1,All regulatory configuration shall be auditable.,"Who, what, when, old value and new value are retrievable.",Platform governance,EPIC-GOV,Configuration (`config-svc`) / `config-svc` → `audit-svc`,05-fds/domain-01-platform-governance.md#bfr-gov-010,GET /api/admin/v1/audit?target_type=CONFIG&target_id=&from=&to=; POST /api/admin/v1/audit/export,"audit_event (append-only, hash-chained)",US-GOV-010,TC-GOV-010-5,Error handling,Audit write failure rolls back the configuration change,NOT_EXECUTED,,
BFR-GOV-010,P1,All regulatory configuration shall be auditable.,"Who, what, when, old value and new value are retrievable.",Platform governance,EPIC-GOV,Configuration (`config-svc`) / `config-svc` → `audit-svc`,05-fds/domain-01-platform-governance.md#bfr-gov-010,GET /api/admin/v1/audit?target_type=CONFIG&target_id=&from=&to=; POST /api/admin/v1/audit/export,"audit_event (append-only, hash-chained)",US-GOV-010,TC-GOV-010-6,API contract,Export produces the approved format and is itself audited,NOT_EXECUTED,,
BFR-USR-001,P1,The platform shall support individual customers.,Verified individual profile can be created and uniquely identified.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-001,POST /api/v1/customers; GET /api/v1/customers/me; PATCH /api/v1/customers/me; GET /api/admin/v1/customers/{id},"customer, customer_status_history",US-USR-001,TC-USR-001-1,Positive functional,Registration creates uniquely identified profile,NOT_EXECUTED,,
BFR-USR-001,P1,The platform shall support individual customers.,Verified individual profile can be created and uniquely identified.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-001,POST /api/v1/customers; GET /api/v1/customers/me; PATCH /api/v1/customers/me; GET /api/admin/v1/customers/{id},"customer, customer_status_history",US-USR-001,TC-USR-001-2,Negative functional,Duplicate MSISDN does not create a second profile,NOT_EXECUTED,,
BFR-USR-001,P1,The platform shall support individual customers.,Verified individual profile can be created and uniquely identified.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-001,POST /api/v1/customers; GET /api/v1/customers/me; PATCH /api/v1/customers/me; GET /api/admin/v1/customers/{id},"customer, customer_status_history",US-USR-001,TC-USR-001-3,Security,Identity fields encrypted; not present in logs or events,NOT_EXECUTED,,
BFR-USR-001,P1,The platform shall support individual customers.,Verified individual profile can be created and uniquely identified.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-001,POST /api/v1/customers; GET /api/v1/customers/me; PATCH /api/v1/customers/me; GET /api/admin/v1/customers/{id},"customer, customer_status_history",US-USR-001,TC-USR-001-4,Permissions,One customer cannot read another's profile,NOT_EXECUTED,,
BFR-USR-001,P1,The platform shall support individual customers.,Verified individual profile can be created and uniquely identified.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-001,POST /api/v1/customers; GET /api/v1/customers/me; PATCH /api/v1/customers/me; GET /api/admin/v1/customers/{id},"customer, customer_status_history",US-USR-001,TC-USR-001-5,Audit verification,Creation and status changes audited,NOT_EXECUTED,,
BFR-USR-002,P1,The platform shall support business customers.,Business profile can be linked to one or more authorised individuals.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-002,POST /api/v1/businesses; POST /api/v1/businesses/{id}/members; GET /api/v1/businesses/{id}/members; DELETE /api/v1/businesses/{id}/members/{customer_id},"business_customer, business_delegation",US-USR-002,TC-USR-002-1,Positive functional,Business links multiple authorised individuals,NOT_EXECUTED,,
BFR-USR-002,P1,The platform shall support business customers.,Business profile can be linked to one or more authorised individuals.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-002,POST /api/v1/businesses; POST /api/v1/businesses/{id}/members; GET /api/v1/businesses/{id}/members; DELETE /api/v1/businesses/{id}/members/{customer_id},"business_customer, business_delegation",US-USR-002,TC-USR-002-2,Negative functional,Last owner cannot be removed,NOT_EXECUTED,,
BFR-USR-002,P1,The platform shall support business customers.,Business profile can be linked to one or more authorised individuals.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-002,POST /api/v1/businesses; POST /api/v1/businesses/{id}/members; GET /api/v1/businesses/{id}/members; DELETE /api/v1/businesses/{id}/members/{customer_id},"business_customer, business_delegation",US-USR-002,TC-USR-002-3,Permissions,Unlinked individual cannot act for the business,NOT_EXECUTED,,
BFR-USR-002,P1,The platform shall support business customers.,Business profile can be linked to one or more authorised individuals.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-002,POST /api/v1/businesses; POST /api/v1/businesses/{id}/members; GET /api/v1/businesses/{id}/members; DELETE /api/v1/businesses/{id}/members/{customer_id},"business_customer, business_delegation",US-USR-002,TC-USR-002-4,Audit verification,Business action records both actor and business,NOT_EXECUTED,,
BFR-USR-003,P1,The platform shall support institutional partner users.,Partner employees can authenticate under their organisation.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-003,POST /api/partner/v1/users/invite; POST /api/partner/v1/auth/token; GET /api/partner/v1/users,"partner_user, role_assignment scoped by partner_id",US-USR-003,TC-USR-003-1,Positive functional,Partner staff authenticate under their organisation,NOT_EXECUTED,,
BFR-USR-003,P1,The platform shall support institutional partner users.,Partner employees can authenticate under their organisation.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-003,POST /api/partner/v1/users/invite; POST /api/partner/v1/auth/token; GET /api/partner/v1/users,"partner_user, role_assignment scoped by partner_id",US-USR-003,TC-USR-003-2,Security,Cross-organisation access returns 404 and raises a security event,NOT_EXECUTED,,
BFR-USR-003,P1,The platform shall support institutional partner users.,Partner employees can authenticate under their organisation.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-003,POST /api/partner/v1/users/invite; POST /api/partner/v1/auth/token; GET /api/partner/v1/users,"partner_user, role_assignment scoped by partner_id",US-USR-003,TC-USR-003-3,Integration,Partner suspension disables its users,NOT_EXECUTED,,
BFR-USR-003,P1,The platform shall support institutional partner users.,Partner employees can authenticate under their organisation.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-003,POST /api/partner/v1/users/invite; POST /api/partner/v1/auth/token; GET /api/partner/v1/users,"partner_user, role_assignment scoped by partner_id",US-USR-003,TC-USR-003-4,Permissions,Partner user cannot hold a staff role,NOT_EXECUTED,,
BFR-USR-004,P1,The platform shall implement role-based access control.,Users can access only functions assigned to authorised roles.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-004,GET /api/admin/v1/roles; POST /api/admin/v1/roles/{id}/permissions; POST /api/admin/v1/users/{id}/roles,"role, role_permission, role_assignment",US-USR-004,TC-USR-004-1,Positive functional,Role holder can access its functions,NOT_EXECUTED,,
BFR-USR-004,P1,The platform shall implement role-based access control.,Users can access only functions assigned to authorised roles.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-004,GET /api/admin/v1/roles; POST /api/admin/v1/roles/{id}/permissions; POST /api/admin/v1/users/{id}/roles,"role, role_permission, role_assignment",US-USR-004,TC-USR-004-2,Negative functional,"Non-holder denied, including by direct API call",NOT_EXECUTED,,
BFR-USR-004,P1,The platform shall implement role-based access control.,Users can access only functions assigned to authorised roles.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-004,GET /api/admin/v1/roles; POST /api/admin/v1/roles/{id}/permissions; POST /api/admin/v1/users/{id}/roles,"role, role_permission, role_assignment",US-USR-004,TC-USR-004-3,Security,"Undeclared endpoint is inaccessible, not open",NOT_EXECUTED,,
BFR-USR-004,P1,The platform shall implement role-based access control.,Users can access only functions assigned to authorised roles.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-004,GET /api/admin/v1/roles; POST /api/admin/v1/roles/{id}/permissions; POST /api/admin/v1/users/{id}/roles,"role, role_permission, role_assignment",US-USR-004,TC-USR-004-4,Positive functional,Revocation effective on next request,NOT_EXECUTED,,
BFR-USR-004,P1,The platform shall implement role-based access control.,Users can access only functions assigned to authorised roles.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-004,GET /api/admin/v1/roles; POST /api/admin/v1/roles/{id}/permissions; POST /api/admin/v1/users/{id}/roles,"role, role_permission, role_assignment",US-USR-004,TC-USR-004-5,Audit verification,Grants and revocations audited,NOT_EXECUTED,,
BFR-USR-005,P2,Users may hold multiple permitted roles.,Example: merchant owner can also be Circle member.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-005,GET /api/v1/contexts,role_assignment (multiple rows per user),US-USR-005,TC-USR-005-1,Positive functional,User operates in merchant and Circle contexts on one login,NOT_EXECUTED,,
BFR-USR-005,P2,Users may hold multiple permitted roles.,Example: merchant owner can also be Circle member.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-005,GET /api/v1/contexts,role_assignment (multiple rows per user),US-USR-005,TC-USR-005-2,Permissions,Business data unreachable from personal context,NOT_EXECUTED,,
BFR-USR-005,P2,Users may hold multiple permitted roles.,Example: merchant owner can also be Circle member.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-005,GET /api/v1/contexts,role_assignment (multiple rows per user),US-USR-005,TC-USR-005-3,Negative functional,Incompatible role combination refused,NOT_EXECUTED,,
BFR-USR-005,P2,Users may hold multiple permitted roles.,Example: merchant owner can also be Circle member.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-005,GET /api/v1/contexts,role_assignment (multiple rows per user),US-USR-005,TC-USR-005-4,Audit verification,Active context recorded per action,NOT_EXECUTED,,
BFR-USR-006,P1,Administrative roles shall follow least privilege.,Standard support user cannot access AML case-management functions.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-006,(no new endpoint) all /api/admin/v1/** routes declare a permission and a sensitivity class.,role_permission(sensitivity_class),US-USR-006,TC-USR-006-1,Negative functional,Support user denied on every AML endpoint,NOT_EXECUTED,,
BFR-USR-006,P1,Administrative roles shall follow least privilege.,Standard support user cannot access AML case-management functions.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-006,(no new endpoint) all /api/admin/v1/** routes declare a permission and a sensitivity class.,role_permission(sensitivity_class),US-USR-006,TC-USR-006-2,Security,Denial does not disclose case existence,NOT_EXECUTED,,
BFR-USR-006,P1,Administrative roles shall follow least privilege.,Standard support user cannot access AML case-management functions.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-006,(no new endpoint) all /api/admin/v1/** routes declare a permission and a sensitivity class.,role_permission(sensitivity_class),US-USR-006,TC-USR-006-3,Permissions,Multi-sensitive-class role requires dual approval,NOT_EXECUTED,,
BFR-USR-006,P1,Administrative roles shall follow least privilege.,Standard support user cannot access AML case-management functions.,User and role management,EPIC-USR,"Identity & Access (`identity-svc`, `auth-svc`)",05-fds/domain-02-user-role-management.md#bfr-usr-006,(no new endpoint) all /api/admin/v1/** routes declare a permission and a sensitivity class.,role_permission(sensitivity_class),US-USR-006,TC-USR-006-4,Security,Stale MFA blocks sensitive area,NOT_EXECUTED,,
